variation,expiration,underlying,bid.put,ask.put,mid.put,bid.call,ask.call,mid.call,strangle_unity_mult,strangle_prem_sold,put_unity_mult,put_prem_sold,call_unity_mult,call_prem_sold
0.3,2018-04-20,DUST,1.3,1.65,1.475,0.95,1.05,1,0.40404040404040403,0.9090909090909091,0.6779661016949152,0.8813559322033898,0.6779661016949152,0.95
0.3,2018-04-20,DXJ,0.55,0.64,0.595,0.37,0.45,0.41000000000000003,0.9950248756218907,0.9154228855721395,1.680672268907563,0.9243697478991598,1.680672268907563,0.9024390243902438
0.3,2018-04-20,EEM,0.57,0.65,0.61,0.3,0.4,0.35,1.0416666666666667,0.9062499999999999,1.639344262295082,0.9344262295081966,1.639344262295082,0.8571428571428572
0.3,2018-04-20,EFA,0.41,0.49,0.44999999999999996,0.24,0.37,0.305,1.3245033112582782,0.8609271523178808,2.2222222222222223,0.9111111111111111,2.2222222222222223,0.7868852459016393
0.3,2018-04-20,ERX,0.9,1.05,0.9750000000000001,0.65,0.8,0.7250000000000001,0.588235294117647,0.9117647058823529,1.0256410256410255,0.923076923076923,1.0256410256410255,0.8965517241379309
0.3,2018-04-20,EWJ,0.49,0.51,0.5,0.44,0.51,0.475,1.0256410256410258,0.9538461538461538,2,0.98,2,0.9263157894736842
0.3,2018-04-20,EWW,0.7,0.78,0.74,0.59,0.7,0.645,0.7220216606498195,0.9314079422382672,1.3513513513513513,0.9459459459459459,1.3513513513513513,0.9147286821705426
0.3,2018-04-20,EWY,1.05,1.14,1.095,0.71,0.86,0.7849999999999999,0.5319148936170213,0.9361702127659575,0.9132420091324202,0.9589041095890412,0.9132420091324202,0.9044585987261147
0.3,2018-04-20,EWZ,0.84,0.87,0.855,0.5,0.54,0.52,0.7272727272727273,0.9745454545454545,1.1695906432748537,0.9824561403508771,1.1695906432748537,0.9615384615384615
0.3,2018-04-20,FAS,2.02,2.39,2.205,1.14,1.49,1.315,0.2840909090909091,0.8977272727272728,0.4535147392290249,0.9160997732426304,0.4535147392290249,0.8669201520912547
0.3,2018-04-20,FAZ,0.37,0.51,0.44,0.24,0.33,0.28500000000000003,1.379310344827586,0.8413793103448275,2.272727272727273,0.8409090909090909,2.272727272727273,0.8421052631578946
0.3,2018-04-20,FXE,0.45,0.48,0.46499999999999997,0.36,0.42,0.39,1.1695906432748537,0.9473684210526316,2.1505376344086025,0.9677419354838711,2.1505376344086025,0.923076923076923
0.3,2018-04-20,FXI,0.57,0.59,0.58,0.59,0.61,0.6,0.8474576271186441,0.983050847457627,1.7241379310344829,0.9827586206896551,1.7241379310344829,0.9833333333333333
0.3,2018-04-20,FXY,0.25,0.35,0.3,0.35,0.45,0.4,1.4285714285714286,0.8571428571428572,3.3333333333333335,0.8333333333333334,3.3333333333333335,0.8749999999999999
0.3,2018-04-20,GDX,0.37,0.4,0.385,0.37,0.38,0.375,1.3157894736842106,0.9736842105263158,2.5974025974025974,0.961038961038961,2.5974025974025974,0.9866666666666667
0.3,2018-04-20,GDXJ,0.4,0.43,0.41500000000000004,0.41,0.44,0.425,1.1904761904761905,0.9642857142857143,2.4096385542168672,0.963855421686747,2.4096385542168672,0.9647058823529412
0.3,2018-04-20,GLD,0.64,0.66,0.65,0.6,0.61,0.605,0.7968127490039841,0.9880478087649404,1.5384615384615383,0.9846153846153846,1.5384615384615383,0.9917355371900827
0.3,2018-04-20,HYG,0.26,0.3,0.28,0.24,0.35,0.295,1.7391304347826089,0.8695652173913044,3.571428571428571,0.9285714285714285,3.571428571428571,0.8135593220338984
0.3,2018-04-20,IWM,1.41,1.47,1.44,1.08,1.11,1.0950000000000002,0.3944773175542406,0.9822485207100592,0.6944444444444444,0.9791666666666666,0.6944444444444444,0.9863013698630135
0.3,2018-04-20,IYR,0.61,0.65,0.63,0.63,0.67,0.65,0.78125,0.96875,1.5873015873015872,0.9682539682539683,1.5873015873015872,0.9692307692307692
0.3,2018-04-20,KBE,0.5,0.6,0.55,0.5,0.7,0.6,0.8695652173913044,0.8695652173913044,1.8181818181818181,0.9090909090909091,1.8181818181818181,0.8333333333333334
0.3,2018-04-20,KRE,0.66,0.75,0.7050000000000001,0.6,0.65,0.625,0.7518796992481203,0.9473684210526315,1.4184397163120566,0.9361702127659574,1.4184397163120566,0.96
0.3,2018-04-20,LQD,0.25,0.4,0.325,0.15,0.35,0.25,1.7391304347826089,0.6956521739130436,3.0769230769230766,0.7692307692307692,3.0769230769230766,0.6
0.3,2018-04-20,OIH,0.51,0.55,0.53,0.26,0.3,0.28,1.2345679012345678,0.9506172839506173,1.8867924528301885,0.9622641509433962,1.8867924528301885,0.9285714285714285
0.3,2018-04-20,QQQ,1.74,1.75,1.745,1.41,1.47,1.44,0.3139717425431711,0.9890109890109889,0.5730659025787965,0.9971346704871059,0.5730659025787965,0.9791666666666666
0.3,2018-04-20,SLV,0.12,0.13,0.125,0.12,0.13,0.125,4,0.96,8,0.96,8,0.96
0.3,2018-04-20,SMH,1.65,1.78,1.7149999999999999,1.13,1.19,1.16,0.34782608695652173,0.9669565217391304,0.5830903790087464,0.9620991253644315,0.5830903790087464,0.9741379310344828
0.3,2018-04-20,SPY,2.22,2.24,2.2300000000000004,1.57,1.59,1.58,0.2624671916010498,0.9947506561679789,0.4484304932735425,0.99551569506726445,0.4484304932735425,0.9936708860759493
0.3,2018-04-20,SSO,1.85,2.29,2.0700000000000003,1.21,1.65,1.43,0.2857142857142857,0.8742857142857143,0.48309178743961345,0.893719806763285,0.48309178743961345,0.8461538461538461
0.3,2018-04-20,TBT,0.55,0.57,0.56,0.3,0.4,0.35,1.0989010989010988,0.9340659340659341,1.7857142857142856,0.9821428571428571,1.7857142857142856,0.8571428571428572
0.3,2018-04-20,TLT,0.68,0.74,0.71,0.48,0.54,0.51,0.819672131147541,0.9508196721311477,1.4084507042253522,0.9577464788732396,1.4084507042253522,0.9411764705882353
0.3,2018-04-20,TZA,0.17,0.23,0.2,0.21,0.29,0.25,2.2222222222222223,0.8444444444444444,5,0.85,5,0.84
0.3,2018-04-20,USO,0.14,0.15,0.14500000000000002,0.16,0.17,0.165,3.2258064516129026,0.967741935483871,6.896551724137931,0.9655172413793103,6.896551724137931,0.9696969696969697
0.3,2018-04-20,VNQ,0.55,0.6,0.575,0.4,0.5,0.45,0.9756097560975611,0.9268292682926831,1.7391304347826089,0.9565217391304349,1.7391304347826089,0.888888888888889
0.3,2018-04-20,VWO,0.6,0.7,0.6499999999999999,0.35,0.5,0.425,0.9302325581395349,0.8837209302325582,1.5384615384615388,0.9230769230769231,1.5384615384615388,0.8235294117647058
0.3,2018-04-20,XBI,1.44,1.51,1.475,1.21,1.27,1.24,0.3683241252302026,0.9760589318600369,0.6779661016949152,0.9762711864406779,0.6779661016949152,0.9758064516129032
0.3,2018-04-20,XHB,0.36,0.46,0.41000000000000003,0.27,0.32,0.29500000000000004,1.4184397163120566,0.8936170212765957,2.4390243902439024,0.8780487804878048,2.4390243902439024,0.9152542372881355
0.3,2018-04-20,XLB,0.6,0.69,0.645,0.35,0.42,0.385,0.970873786407767,0.9223300970873786,1.5503875968992247,0.9302325581395349,1.5503875968992247,0.9090909090909091
0.3,2018-04-20,XLE,0.65,0.7,0.675,0.54,0.59,0.565,0.8064516129032259,0.9596774193548386,1.4814814814814814,0.9629629629629629,1.4814814814814814,0.9557522123893807
0.3,2018-04-20,XLF,0.27,0.34,0.30500000000000005,0.18,0.22,0.2,1.9801980198019797,0.8910891089108909,3.2786885245901636,0.8852459016393441,3.2786885245901636,0.8999999999999999
0.3,2018-04-20,XLI,0.73,0.83,0.78,0.42,0.49,0.45499999999999996,0.8097165991902835,0.9311740890688259,1.282051282051282,0.9358974358974358,1.282051282051282,0.9230769230769231
0.3,2018-04-20,XLK,0.75,0.82,0.7849999999999999,0.66,0.75,0.7050000000000001,0.6711409395973155,0.9463087248322148,1.2738853503184715,0.9554140127388536,1.2738853503184715,0.9361702127659574
0.3,2018-04-20,XLP,0.32,0.37,0.345,0.46,0.52,0.49,1.1976047904191618,0.9341317365269461,2.8985507246376816,0.9275362318840581,2.8985507246376816,0.9387755102040817
0.3,2018-04-20,XLU,0.32,0.37,0.345,0.47,0.56,0.515,1.1627906976744187,0.9186046511627908,2.8985507246376816,0.9275362318840581,2.8985507246376816,0.9126213592233009
0.3,2018-04-20,XLV,0.76,0.88,0.8200000000000001,0.69,0.79,0.74,0.641025641025641,0.9294871794871794,1.2195121951219512,0.9268292682926829,1.2195121951219512,0.9324324324324323
0.3,2018-04-20,XLY,0.92,1.01,0.9650000000000001,0.61,0.7,0.655,0.6172839506172839,0.9444444444444444,1.0362694300518134,0.9533678756476683,1.0362694300518134,0.9312977099236641
0.3,2018-04-20,XME,0.48,0.53,0.505,0.53,0.61,0.5700000000000001,0.9302325581395348,0.9395348837209301,1.9801980198019802,0.9504950495049505,1.9801980198019802,0.9298245614035087
0.3,2018-04-20,XOP,0.52,0.54,0.53,0.47,0.51,0.49,0.9803921568627451,0.9705882352941176,1.8867924528301885,0.9811320754716981,1.8867924528301885,0.9591836734693877
0.3,2018-04-20,XRT,0.45,0.52,0.485,0.48,0.56,0.52,0.9950248756218907,0.9253731343283582,2.061855670103093,0.9278350515463918,2.061855670103093,0.923076923076923
0.3,2018-05-18,DIA,2.26,2.34,2.3,1.54,1.62,1.58,0.2577319587628866,0.979381443298969,0.4347826086956522,0.9826086956521739,0.4347826086956522,0.9746835443037974
0.3,2018-05-18,DUST,0.75,0.85,0.8,0.55,0.65,0.6000000000000001,0.7142857142857142,0.9285714285714285,1.25,0.9375,1.25,0.9166666666666666
0.3,2018-05-18,DXJ,0.36,0.45,0.405,0.38,0.41,0.395,1.25,0.9249999999999999,2.4691358024691357,0.8888888888888888,2.4691358024691357,0.9620253164556962
0.3,2018-05-18,EEM,0.44,0.48,0.45999999999999996,0.28,0.32,0.30000000000000004,1.3157894736842106,0.9473684210526315,2.173913043478261,0.9565217391304348,2.173913043478261,0.9333333333333332
0.3,2018-05-18,EFA,0.33,0.39,0.36,0.28,0.33,0.30500000000000005,1.5037593984962405,0.9172932330827068,2.7777777777777777,0.9166666666666667,2.7777777777777777,0.9180327868852458
0.3,2018-05-18,ERX,1.05,1.2,1.125,0.9,1.1,1,0.47058823529411764,0.9176470588235295,0.8888888888888888,0.9333333333333333,0.8888888888888888,0.9
0.3,2018-05-18,EWJ,0.47,0.5,0.485,0.24,0.26,0.25,1.3605442176870748,0.9659863945578231,2.061855670103093,0.9690721649484536,2.061855670103093,0.96
0.3,2018-05-18,EWW,0.68,0.74,0.71,0.46,0.49,0.475,0.8438818565400843,0.9620253164556962,1.4084507042253522,0.9577464788732396,1.4084507042253522,0.9684210526315791
0.3,2018-05-18,EWY,0.71,0.86,0.7849999999999999,0.59,0.71,0.6499999999999999,0.6968641114982579,0.9059233449477352,1.2738853503184715,0.9044585987261147,1.2738853503184715,0.9076923076923078
0.3,2018-05-18,EWZ,0.72,0.74,0.73,0.45,0.47,0.45999999999999996,0.8403361344537815,0.9831932773109243,1.36986301369863,0.9863013698630136,1.36986301369863,0.9782608695652175
0.3,2018-05-18,FAS,1.89,2.04,1.9649999999999999,1.18,1.46,1.3199999999999998,0.30441400304414007,0.93455098934551,0.5089058524173028,0.9618320610687023,0.5089058524173028,0.893939393939394
0.3,2018-05-18,FAZ,0.11,0.2,0.155,0.26,0.37,0.315,2.127659574468085,0.7872340425531915,6.451612903225807,0.7096774193548387,6.451612903225807,0.8253968253968255
0.3,2018-05-18,FXE,0.36,0.38,0.37,0.48,0.5,0.49,1.1627906976744187,0.9767441860465116,2.7027027027027026,0.9729729729729729,2.7027027027027026,0.9795918367346939
0.3,2018-05-18,FXI,0.54,0.57,0.5549999999999999,0.51,0.53,0.52,0.9302325581395349,0.9767441860465117,1.801801801801802,0.9729729729729731,1.801801801801802,0.9807692307692307
0.3,2018-05-18,FXY,0.15,0.3,0.22499999999999998,0.3,0.45,0.375,1.6666666666666667,0.75,4.444444444444445,0.6666666666666667,4.444444444444445,0.7999999999999999
0.3,2018-05-18,GDX,0.24,0.25,0.245,0.15,0.17,0.16,2.4691358024691357,0.9629629629629629,4.081632653061225,0.9795918367346939,4.081632653061225,0.9375
0.3,2018-05-18,GDXJ,0.29,0.33,0.31,0.32,0.37,0.345,1.5267175572519083,0.9312977099236641,3.2258064516129035,0.9354838709677419,3.2258064516129035,0.9275362318840581
0.3,2018-05-18,GLD,0.66,0.68,0.67,0.83,0.84,0.835,0.6644518272425249,0.9900332225913622,1.4925373134328357,0.9850746268656716,1.4925373134328357,0.9940119760479041
0.3,2018-05-18,HYG,0.3,0.38,0.33999999999999997,0.26,0.28,0.27,1.639344262295082,0.918032786885246,2.9411764705882355,0.8823529411764707,2.9411764705882355,0.9629629629629629
0.3,2018-05-18,IWM,1.36,1.38,1.37,1.05,1.08,1.065,0.4106776180698152,0.9897330595482546,0.7299270072992701,0.9927007299270073,0.7299270072992701,0.9859154929577466
0.3,2018-05-18,IYR,0.5,0.53,0.515,0.61,0.64,0.625,0.8771929824561403,0.9736842105263156,1.941747572815534,0.970873786407767,1.941747572815534,0.976
0.3,2018-05-18,KBE,0.65,0.8,0.7250000000000001,0.35,0.45,0.4,0.8888888888888888,0.8888888888888888,1.379310344827586,0.8965517241379309,1.379310344827586,0.8749999999999999
0.3,2018-05-18,KRE,0.65,0.71,0.6799999999999999,0.67,0.74,0.7050000000000001,0.7220216606498195,0.9530685920577617,1.4705882352941178,0.9558823529411766,1.4705882352941178,0.9503546099290779
0.3,2018-05-18,LQD,0.2,0.3,0.25,0.25,0.35,0.3,1.8181818181818181,0.8181818181818181,4,0.8,4,0.8333333333333334
0.3,2018-05-18,OIH,0.53,0.55,0.54,0.44,0.47,0.45499999999999996,1.0050251256281406,0.9748743718592965,1.8518518518518516,0.9814814814814815,1.8518518518518516,0.9670329670329672
0.3,2018-05-18,QQQ,2.08,2.1,2.09,1.48,1.51,1.495,0.2789400278940028,0.99302649930265,0.47846889952153115,0.9952153110047848,0.47846889952153115,0.9899665551839464
0.3,2018-05-18,SLV,0.23,0.24,0.235,0.2,0.21,0.20500000000000002,2.272727272727273,0.9772727272727274,4.25531914893617,0.9787234042553192,4.25531914893617,0.975609756097561
0.3,2018-05-18,SMH,1.89,1.95,1.92,1.51,1.55,1.53,0.2898550724637681,0.9855072463768115,0.5208333333333334,0.984375,0.5208333333333334,0.9869281045751633
0.3,2018-05-18,SPY,2.25,2.26,2.255,1.71,1.73,1.72,0.25157232704402516,0.9962264150943397,0.4434589800443459,0.9977827050997783,0.4434589800443459,0.9941860465116279
0.3,2018-05-18,SSO,1.71,1.99,1.85,1.01,1.41,1.21,0.32679738562091504,0.8888888888888888,0.5405405405405405,0.9243243243243242,0.5405405405405405,0.8347107438016529
0.3,2018-05-18,TBT,0.31,0.33,0.32,0.5,0.53,0.515,1.1976047904191618,0.970059880239521,3.125,0.96875,3.125,0.970873786407767
0.3,2018-05-18,TLT,0.69,0.75,0.72,0.57,0.61,0.59,0.7633587786259541,0.9618320610687021,1.3888888888888888,0.9583333333333333,1.3888888888888888,0.9661016949152542
0.3,2018-05-18,TZA,0.1,0.14,0.12000000000000001,0.23,0.28,0.255,2.6666666666666665,0.88,8.333333333333332,0.8333333333333333,8.333333333333332,0.9019607843137255
0.3,2018-05-18,USO,0.13,0.14,0.135,0.14,0.15,0.14500000000000002,3.571428571428571,0.9642857142857143,7.4074074074074066,0.9629629629629629,7.4074074074074066,0.9655172413793103
0.3,2018-05-18,VNQ,0.7,0.8,0.75,0.3,0.4,0.35,0.9090909090909091,0.9090909090909091,1.3333333333333333,0.9333333333333332,1.3333333333333333,0.8571428571428572
0.3,2018-05-18,VWO,0.35,0.45,0.4,0.4,0.5,0.45,1.176470588235294,0.8823529411764705,2.5,0.8749999999999999,2.5,0.888888888888889
0.3,2018-05-18,XBI,1.47,1.53,1.5,1.14,1.21,1.1749999999999998,0.3738317757009346,0.9757009345794393,0.6666666666666666,0.98,0.6666666666666666,0.9702127659574469
0.3,2018-05-18,XHB,0.4,0.44,0.42000000000000004,0.28,0.33,0.30500000000000005,1.379310344827586,0.9379310344827586,2.380952380952381,0.9523809523809523,2.380952380952381,0.9180327868852458
0.3,2018-05-18,XLB,0.64,0.73,0.685,0.59,0.68,0.635,0.7575757575757576,0.9318181818181818,1.4598540145985401,0.9343065693430657,1.4598540145985401,0.9291338582677164
0.3,2018-05-18,XLE,0.74,0.76,0.75,0.57,0.6,0.585,0.7490636704119851,0.9812734082397004,1.3333333333333333,0.9866666666666667,1.3333333333333333,0.9743589743589743
0.3,2018-05-18,XLF,0.25,0.27,0.26,0.16,0.19,0.175,2.2988505747126435,0.942528735632184,3.846153846153846,0.9615384615384615,3.846153846153846,0.9142857142857144
0.3,2018-05-18,XLI,0.72,0.77,0.745,0.68,0.73,0.7050000000000001,0.689655172413793,0.9655172413793102,1.342281879194631,0.9664429530201342,1.342281879194631,0.9645390070921985
0.3,2018-05-18,XLK,0.72,0.9,0.81,0.61,0.77,0.69,0.6666666666666666,0.8866666666666667,1.2345679012345678,0.8888888888888888,1.2345679012345678,0.8840579710144928
0.3,2018-05-18,XLP,0.33,0.36,0.345,0.23,0.26,0.245,1.6949152542372883,0.9491525423728815,2.8985507246376816,0.9565217391304349,2.8985507246376816,0.9387755102040817
0.3,2018-05-18,XLU,0.3,0.33,0.315,0.44,0.48,0.45999999999999996,1.2903225806451615,0.9548387096774195,3.1746031746031744,0.9523809523809523,3.1746031746031744,0.9565217391304348
0.3,2018-05-18,XLV,0.65,0.75,0.7,0.55,0.65,0.6000000000000001,0.7692307692307692,0.9230769230769231,1.4285714285714286,0.9285714285714287,1.4285714285714286,0.9166666666666666
0.3,2018-05-18,XLY,1.14,1.2,1.17,0.65,0.74,0.6950000000000001,0.5361930294906166,0.9597855227882037,0.8547008547008548,0.9743589743589743,0.8547008547008548,0.935251798561151
0.3,2018-05-18,XME,0.62,0.68,0.65,0.32,0.38,0.35,1,0.94,1.5384615384615383,0.9538461538461538,1.5384615384615383,0.9142857142857144
0.3,2018-05-18,XOP,0.53,0.55,0.54,0.45,0.48,0.46499999999999997,0.9950248756218907,0.9751243781094528,1.8518518518518516,0.9814814814814815,1.8518518518518516,0.9677419354838711
0.3,2018-05-18,XRT,0.61,0.65,0.63,0.52,0.57,0.5449999999999999,0.8510638297872342,0.9617021276595745,1.5873015873015872,0.9682539682539683,1.5873015873015872,0.9541284403669726
0.3,2018-06-15,DIA,1.77,1.85,1.81,1.35,1.42,1.385,0.31298904538341155,0.9765258215962441,0.5524861878453039,0.9779005524861878,0.5524861878453039,0.9747292418772564
0.3,2018-06-15,DUST,0.9,1.05,0.9750000000000001,0.7,0.8,0.75,0.5797101449275363,0.927536231884058,1.0256410256410255,0.923076923076923,1.0256410256410255,0.9333333333333332
0.3,2018-06-15,DXJ,0.34,0.4,0.37,0.42,0.56,0.49,1.1627906976744187,0.8837209302325582,2.7027027027027026,0.918918918918919,2.7027027027027026,0.8571428571428571
0.3,2018-06-15,EEM,0.48,0.51,0.495,0.32,0.35,0.33499999999999996,1.2048192771084338,0.9638554216867471,2.0202020202020203,0.9696969696969697,2.0202020202020203,0.955223880597015
0.3,2018-06-15,EFA,0.28,0.32,0.30000000000000004,0.34,0.39,0.365,1.5037593984962405,0.9323308270676692,3.333333333333333,0.9333333333333332,3.333333333333333,0.9315068493150686
0.3,2018-06-15,ERX,1.05,1.25,1.15,1,1.15,1.075,0.4494382022471911,0.9213483146067416,0.8695652173913044,0.9130434782608696,0.8695652173913044,0.9302325581395349
0.3,2018-06-15,EWJ,0.29,0.33,0.31,0.28,0.29,0.28500000000000003,1.680672268907563,0.9579831932773111,3.2258064516129035,0.9354838709677419,3.2258064516129035,0.9824561403508771
0.3,2018-06-15,EWW,0.62,0.64,0.63,0.59,0.62,0.605,0.8097165991902835,0.979757085020243,1.5873015873015872,0.9841269841269841,1.5873015873015872,0.9752066115702479
0.3,2018-06-15,EWY,0.81,0.91,0.8600000000000001,0.69,0.85,0.77,0.6134969325153374,0.920245398773006,1.1627906976744184,0.9418604651162791,1.1627906976744184,0.8961038961038961
0.3,2018-06-15,EWZ,0.74,0.78,0.76,0.61,0.65,0.63,0.7194244604316546,0.9712230215827338,1.3157894736842106,0.9736842105263158,1.3157894736842106,0.9682539682539683
0.3,2018-06-15,FAS,1.31,1.4,1.355,1.19,1.35,1.27,0.38095238095238093,0.9523809523809523,0.7380073800738007,0.966789667896679,0.7380073800738007,0.9370078740157479
0.3,2018-06-15,FAZ,0.13,0.17,0.15000000000000002,0.29,0.31,0.3,2.2222222222222223,0.9333333333333332,6.666666666666666,0.8666666666666666,6.666666666666666,0.9666666666666667
0.3,2018-06-15,FXE,0.47,0.52,0.495,0.54,0.59,0.565,0.9433962264150942,0.9528301886792453,2.0202020202020203,0.9494949494949495,2.0202020202020203,0.9557522123893807
0.3,2018-06-15,FXI,0.63,0.65,0.64,0.54,0.57,0.5549999999999999,0.8368200836820084,0.9790794979079499,1.5625,0.984375,1.5625,0.9729729729729731
0.3,2018-06-15,FXY,0.35,0.45,0.4,0.2,0.3,0.25,1.5384615384615383,0.8461538461538461,2.5,0.8749999999999999,2.5,0.8
0.3,2018-06-15,GDX,0.36,0.37,0.365,0.2,0.21,0.20500000000000002,1.7543859649122806,0.9824561403508771,2.73972602739726,0.9863013698630136,2.73972602739726,0.975609756097561
0.3,2018-06-15,GDXJ,0.4,0.42,0.41000000000000003,0.36,0.38,0.37,1.282051282051282,0.9743589743589743,2.4390243902439024,0.975609756097561,2.4390243902439024,0.9729729729729729
0.3,2018-06-15,GLD,0.64,0.66,0.65,0.74,0.76,0.75,0.7142857142857143,0.9857142857142857,1.5384615384615383,0.9846153846153846,1.5384615384615383,0.9866666666666667
0.3,2018-06-15,HYG,0.2,0.34,0.27,0.01,0.11,0.06,3.0303030303030303,0.6363636363636364,3.7037037037037033,0.7407407407407407,3.7037037037037033,0.16666666666666669
0.3,2018-06-15,IWM,1.18,1.21,1.1949999999999998,0.89,0.9,0.895,0.47846889952153115,0.9904306220095693,0.8368200836820084,0.98744769874477,0.8368200836820084,0.994413407821229
0.3,2018-06-15,IYR,0.42,0.45,0.435,0.32,0.34,0.33,1.3071895424836601,0.9673202614379085,2.2988505747126435,0.9655172413793103,2.2988505747126435,0.9696969696969697
0.3,2018-06-15,KBE,0.35,0.5,0.425,0.35,0.45,0.4,1.2121212121212122,0.8484848484848485,2.3529411764705883,0.8235294117647058,2.3529411764705883,0.8749999999999999
0.3,2018-06-15,KRE,0.59,0.64,0.615,0.4,0.45,0.42500000000000004,0.9615384615384615,0.9519230769230769,1.6260162601626016,0.959349593495935,1.6260162601626016,0.9411764705882353
0.3,2018-06-15,LQD,0.3,0.4,0.35,0.2,0.35,0.275,1.6,0.8,2.857142857142857,0.8571428571428572,2.857142857142857,0.7272727272727273
0.3,2018-06-15,OIH,0.31,0.33,0.32,0.23,0.25,0.24,1.7857142857142856,0.9642857142857143,3.125,0.96875,3.125,0.9583333333333334
0.3,2018-06-15,QQQ,1.63,1.64,1.6349999999999998,1.19,1.21,1.2,0.3527336860670194,0.9947089947089947,0.6116207951070337,0.9969418960244649,0.6116207951070337,0.9916666666666667
0.3,2018-06-15,SLV,0.09,0.1,0.095,0.12,0.13,0.125,4.545454545454546,0.9545454545454545,10.526315789473685,0.9473684210526315,10.526315789473685,0.96
0.3,2018-06-15,SMH,1.31,1.34,1.3250000000000002,1.05,1.09,1.07,0.41753653444676403,0.9853862212943632,0.7547169811320754,0.9886792452830188,0.7547169811320754,0.9813084112149533
0.3,2018-06-15,SPY,1.87,1.88,1.875,1.46,1.47,1.4649999999999999,0.29940119760479045,0.9970059880239521,0.5333333333333333,0.9973333333333334,0.5333333333333333,0.9965870307167236
0.3,2018-06-15,SSO,1.55,1.66,1.605,1.17,1.29,1.23,0.3527336860670194,0.9594356261022927,0.6230529595015576,0.9657320872274143,0.6230529595015576,0.9512195121951219
0.3,2018-06-15,TBT,0.38,0.43,0.405,0.43,0.46,0.445,1.176470588235294,0.9529411764705882,2.4691358024691357,0.9382716049382716,2.4691358024691357,0.9662921348314606
0.3,2018-06-15,TLT,0.48,0.51,0.495,0.47,0.5,0.485,1.0204081632653061,0.9693877551020408,2.0202020202020203,0.9696969696969697,2.0202020202020203,0.9690721649484536
0.3,2018-06-15,TZA,0.09,0.13,0.11,0.27,0.31,0.29000000000000004,2.5,0.8999999999999999,9.090909090909092,0.8181818181818181,9.090909090909092,0.9310344827586207
0.3,2018-06-15,USO,0.18,0.19,0.185,0.15,0.16,0.155,2.9411764705882355,0.9705882352941176,5.405405405405405,0.9729729729729729,5.405405405405405,0.9677419354838709
0.3,2018-06-15,VNQ,0.6,0.7,0.6499999999999999,0.45,0.55,0.5,0.8695652173913044,0.9130434782608696,1.5384615384615388,0.9230769230769231,1.5384615384615388,0.9
0.3,2018-06-15,VWO,0.35,0.5,0.425,0.35,0.4,0.375,1.25,0.8749999999999999,2.3529411764705883,0.8235294117647058,2.3529411764705883,0.9333333333333332
0.3,2018-06-15,XBI,1.22,1.25,1.2349999999999999,0.89,0.94,0.915,0.46511627906976744,0.9813953488372092,0.8097165991902835,0.9878542510121459,0.8097165991902835,0.9726775956284153
0.3,2018-06-15,XHB,0.47,0.51,0.49,0.21,0.24,0.22499999999999998,1.3986013986013988,0.951048951048951,2.0408163265306123,0.9591836734693877,2.0408163265306123,0.9333333333333333
0.3,2018-06-15,XLB,0.37,0.42,0.395,0.38,0.45,0.41500000000000004,1.2345679012345678,0.9259259259259258,2.531645569620253,0.9367088607594937,2.531645569620253,0.9156626506024096
0.3,2018-06-15,XLE,0.77,0.82,0.7949999999999999,0.68,0.71,0.6950000000000001,0.6711409395973155,0.9731543624161075,1.257861635220126,0.968553459119497,1.257861635220126,0.9784172661870504
0.3,2018-06-15,XLF,0.19,0.21,0.2,0.09,0.12,0.105,3.278688524590164,0.918032786885246,5,0.95,5,0.8571428571428571
0.3,2018-06-15,XLI,0.64,0.7,0.6699999999999999,0.41,0.43,0.42,0.9174311926605506,0.9633027522935782,1.492537313432836,0.955223880597015,1.492537313432836,0.9761904761904762
0.3,2018-06-15,XLK,0.57,0.63,0.6,0.55,0.6,0.575,0.8510638297872342,0.9531914893617024,1.6666666666666667,0.95,1.6666666666666667,0.9565217391304349
0.3,2018-06-15,XLP,0.22,0.27,0.245,0.41,0.44,0.425,1.492537313432836,0.9402985074626867,4.081632653061225,0.8979591836734694,4.081632653061225,0.9647058823529412
0.3,2018-06-15,XLU,0.42,0.45,0.435,0.25,0.29,0.27,1.4184397163120566,0.9503546099290778,2.2988505747126435,0.9655172413793103,2.2988505747126435,0.9259259259259258
0.3,2018-06-15,XLV,0.72,0.82,0.77,0.41,0.46,0.435,0.8298755186721991,0.937759336099585,1.2987012987012987,0.935064935064935,1.2987012987012987,0.9425287356321839
0.3,2018-06-15,XLY,0.86,0.91,0.885,0.58,0.63,0.605,0.6711409395973155,0.9664429530201342,1.1299435028248588,0.9717514124293785,1.1299435028248588,0.9586776859504131
0.3,2018-06-15,XME,0.36,0.38,0.37,0.34,0.39,0.365,1.3605442176870748,0.9523809523809523,2.7027027027027026,0.9729729729729729,2.7027027027027026,0.9315068493150686
0.3,2018-06-15,XOP,0.76,0.79,0.775,0.55,0.58,0.565,0.746268656716418,0.9776119402985076,1.2903225806451613,0.9806451612903225,1.2903225806451613,0.9734513274336285
0.3,2018-06-15,XRT,0.44,0.47,0.45499999999999996,0.34,0.37,0.355,1.234567901234568,0.962962962962963,2.197802197802198,0.9670329670329672,2.197802197802198,0.9577464788732396
0.3,2018-07-20,DIA,1.76,1.86,1.81,1.49,1.58,1.5350000000000001,0.2989536621823617,0.9715994020926756,0.5524861878453039,0.9723756906077348,0.5524861878453039,0.9706840390879478
